id,data_criacao,tipo_chamado,dias_problema,risco_vida_humana,risco_vida_animal,bloqueio_via,urgencia
BCS-00189606,2026-04-11 10:40:35.095000+00:00,Problema com Animal Selvagem,3,Não,Não,Sim,MEDIA
BCS-00189619,2026-04-11 11:09:24.826000+00:00,Problema com Animal Doméstico,3,Não,Não,Não,BAIXA
BCS-00189647,2026-04-11 12:22:37.617000+00:00,Problema com Animal Doméstico,3,Sim,Não,Sim,ALTA
BCS-00189667,2026-04-11 13:09:37.411000+00:00,Problema com Animal Selvagem,3,Não,Sim,Não,MEDIA
BCS-00189678,2026-04-11 13:32:54.278000+00:00,Problema com Animal Doméstico,3,Sim,Sim,Não,ALTA
BCS-00189714,2026-04-11 15:47:42.554472+00:00,Problema com Animal Selvagem,3,Sim,Não,Não,ALTA
BCS-00189728,2026-04-11 16:12:27.923000+00:00,Problema com Animal Doméstico,3,Não,Sim,Sim,ALTA
BCS-00189751,2026-04-11 17:30:08.984000+00:00,Problema com Animal Doméstico,3,Não,Não,Não,MEDIA
BCS-00148637,2026-01-27 06:18:55.914186+00:00,Poste caido,77,Sim,Não,Sim,URGENTE
BCS-00189641,2026-04-11 12:10:26.052556+00:00,Árvore ou Galhos Caídos,3,Não,Não,Sim,URGENTE
BCS-00189955,2026-04-12 19:08:05.673000+00:00,Luz Queimada,2,Não,Sim,Sim,ALTA
BCS-00189968,2026-04-12 20:01:11.666000+00:00,Luz Queimada Poste,2,Sim,Não,Sim,ALTA
BCS-00189972,2026-04-12 20:24:14.957093+00:00,Luz Queimada Poste,2,Não,Sim,Não,MEDIA
BCS-00189985,2026-04-12 22:50:16.112438+00:00,Luz Queimada Poste,2,Não,Não,Sim,MEDIA
BCS-00189570,2026-04-11 08:42:32.337000+00:00,Solicitação de Plantio,3,Não,Não,Não,BAIXA
BCS-00189707,2026-04-11 15:27:44.964256+00:00,Solicitação de Poda,3,Não,Sim,Sim,MEDIA
BCS-00189884,2026-04-12 14:21:50.287575+00:00,Manutenção da Área Verde,2,Sim,Não,Não,MEDIA
BCS-00189943,2026-04-12 17:56:27.976023+00:00,Remoção de Árvore ou Tocos,2,Não,Sim,Não,MEDIA
BCS-00188998,2026-04-10 08:56:16.596000+00:00,Manutenção da Área Verde,4,Não,Sim,Não,MEDIA
BCS-00189911,2026-04-12 15:55:13.484000+00:00,Solicitação de Plantio,2,Não,Não,Não,BAIXA
BCS-00189582,2026-04-11 09:30:51.126623+00:00,Remoção de Árvore ou Tocos,3,Não,Sim,Não,MEDIA
BCS-00179831,2026-03-22 07:28:45.277000+00:00,Solicitação de Plantio,23,Não,Não,Não,MEDIA
BCS-00189986,2026-04-13 05:50:53.034574+00:00,Árvore ou Galhos Caídos,1,Sim,Não,Sim,URGENTE
BCS-00189566,2026-04-11 08:31:20.561000+00:00,Árvore ou Galhos Caídos,3,Não,Não,Não,ALTA
BCS-00181548,2026-03-25 16:41:37.285964+00:00,Luz Queimada Poste,20,Sim,Não,Sim,URGENTE
BCS-00189218,2026-04-10 13:22:58.070000+00:00,Manutenção da Área Verde,4,Sim,Sim,Não,URGENTE
BCS-00189885,2026-04-12 14:21:52.789000+00:00,Manutenção da Área Verde,2,Sim,Sim,Não,ALTA
BCS-00125099,2025-12-04 10:35:42.107000+00:00,Luz Queimada Poste,131,Não,Não,Não,MEDIA
BCS-00185676,2026-04-02 20:56:57.628586+00:00,Luz Queimada Poste,12,Não,Sim,Não,MEDIA
BCS-00184956,2026-04-01 15:08:32.917000+00:00,Solicitação de Plantio,13,Não,Não,Não,BAIXA
BCS-00187073,2026-04-06 15:12:59.954000+00:00,Solicitação de Plantio,8,Não,Não,Não,BAIXA
BCS-00190064,2026-04-13 09:11:56.473586+00:00,Luz Queimada Poste,1,Não,Não,Não,MEDIA
BCS-00189386,2026-04-10 16:15:37.555000+00:00,Solicitações Gerais para o Parque/Praça,4,Não,Não,Não,BAIXA
BCS-00189634,2026-04-11 11:45:56.866000+00:00,Manutenção da Área Verde,3,Sim,Sim,Não,URGENTE
BCS-00189904,2026-04-12 15:22:46.535000+00:00,Manutenção da Área Verde,2,Não,Sim,Não,MEDIA
BCS-00116267,2025-11-12 14:17:05.795000+00:00,Luz Queimada Poste,153,Não,Sim,Sim,URGENTE
BCS-00189626,2026-04-11 11:25:00.134000+00:00,Lixo e Detritos,3,Não,Sim,Sim,ALTA
BCS-00189969,2026-04-12 20:03:40.828731+00:00,Luz Queimada Poste,2,Sim,Não,Não,ALTA
BCS-00186333,2026-04-04 12:07:39.530785+00:00,Equipamento Quebrado no Parque/Praça,10,Não,Não,Não,BAIXA
BCS-00189367,2026-04-10 15:56:35.986073+00:00,Manutenção da Área Verde,4,Sim,Não,Não,ALTA
BCS-00189827,2026-04-12 11:10:31.451000+00:00,Manutenção da Área Verde,2,Sim,Não,Não,ALTA
BCS-00189856,2026-04-12 12:55:20.375152+00:00,Equipamento Quebrado no Parque/Praça,2,Não,Não,Não,MEDIA
BCS-00189686,2026-04-11 14:02:55.846000+00:00,Manutenção da Área Verde,3,Não,Sim,Não,BAIXA
BCS-00186279,2026-04-04 07:50:00.669374+00:00,Manutenção da Área Verde,10,Não,Não,Não,MEDIA
BCS-00189965,2026-04-12 19:44:24.653000+00:00,Luz Queimada Poste,2,Não,Não,Não,MEDIA
BCS-00188170,2026-04-08 14:13:09.564768+00:00,Problema com Animal Doméstico,6,Não,Sim,Não,MEDIA
BCS-00126741,2025-12-08 20:18:05.730000+00:00,Luz Queimada Poste,127,Sim,Não,Não,URGENTE
BCS-00190016,2026-04-13 08:14:36.132710+00:00,Manutenção da Área Verde,1,Não,Sim,Não,MEDIA
BCS-00189264,2026-04-10 14:20:00.306000+00:00,Manutenção da Área Verde,4,Sim,Não,Não,ALTA
BCS-00189825,2026-04-12 11:02:28.527227+00:00,Manutenção da Área Verde,2,Não,Sim,Não,BAIXA
BCS-00188426,2026-04-09 08:25:57.403548+00:00,Lixo e Detritos,5,Sim,Não,Não,MEDIA
BCS-00189441,2026-04-10 17:36:11.883758+00:00,Manutenção da Área Verde,4,Sim,Sim,Não,URGENTE
BCS-00180087,2026-03-23 10:06:29.753000+00:00,Manutenção da Área Verde,22,Sim,Sim,Não,URGENTE
BCS-00190087,2026-04-13 09:40:25.993194+00:00,Remoção de Árvore ou Tocos,1,Não,Não,Sim,MEDIA
BCS-00132567,2025-12-24 12:48:23.666653+00:00,Luz Queimada Poste,111,Sim,Sim,Não,URGENTE
BCS-00189177,2026-04-10 12:35:50.442725+00:00,Remoção de Árvore ou Tocos,4,Não,Não,Sim,ALTA
BCS-00189639,2026-04-11 12:08:35.702057+00:00,Lixo e Detritos,3,Sim,Não,Não,ALTA
BCS-00189945,2026-04-12 18:04:52.231387+00:00,Manutenção da Área Verde,2,Sim,Sim,Não,ALTA
BCS-00188381,2026-04-08 21:33:50.246736+00:00,Manutenção da Área Verde,6,Sim,Não,Não,ALTA
BCS-00138250,2026-01-08 18:08:58.864000+00:00,Luz Queimada Poste,96,Sim,Não,Sim,URGENTE
BCS-00188813,2026-04-09 15:40:13.245000+00:00,Equipamento Quebrado no Parque/Praça,5,Não,Não,Não,BAIXA
BCS-00190175,2026-04-13 11:03:03.419000+00:00,Luz Queimada Poste,1,Não,Sim,Sim,URGENTE
BCS-00188944,2026-04-09 23:37:24.861000+00:00,Luz Queimada Poste,5,Não,Sim,Sim,ALTA
BCS-00189547,2026-04-10 22:43:48.139000+00:00,Luz Queimada Poste,4,Sim,Sim,Não,ALTA
BCS-00180865,2026-03-24 14:33:57.103467+00:00,Luz Queimada Poste,21,Não,Sim,Não,ALTA
BCS-00186289,2026-04-04 09:31:24.369000+00:00,Solicitações Gerais para o Parque/Praça,10,Não,Não,Não,MEDIA
BCS-00190011,2026-04-13 08:05:18.444990+00:00,Poste caido,1,Sim,Não,Não,ALTA
BCS-00123309,2025-11-29 18:49:21.156807+00:00,Luz Queimada Poste,136,Sim,Não,Sim,URGENTE
BCS-00179541,2026-03-20 16:45:01.149656+00:00,Equipamento Quebrado no Parque/Praça,25,Não,Sim,Não,ALTA
BCS-00186197,2026-04-03 19:32:34.119942+00:00,Luz Queimada Poste,11,Não,Sim,Sim,URGENTE
BCS-00138584,2026-01-09 14:06:15.779302+00:00,Poste caido,95,Sim,Não,Não,URGENTE
BCS-00189052,2026-04-10 10:17:07.583000+00:00,Solicitação de Poda,4,Sim,Não,Sim,URGENTE
BCS-00190256,2026-04-13 12:05:59.648000+00:00,Lixo e Detritos,1,Não,Não,Não,BAIXA
BCS-00190158,2026-04-13 10:47:23.654166+00:00,Poste caido,1,Não,Não,Não,BAIXA
BCS-00188526,2026-04-09 10:16:40.676000+00:00,Remoção de Árvore ou Tocos,5,Não,Não,Não,BAIXA
BCS-00190183,2026-04-13 11:09:06.353000+00:00,Manutenção da Área Verde,1,Sim,Sim,Não,URGENTE
BCS-00190270,2026-04-13 12:19:30.876000+00:00,Lixo e Detritos,1,Não,Sim,Sim,ALTA
BCS-00189937,2026-04-12 17:25:36.693000+00:00,Grafite em lugares públicos,2,Não,Não,Não,BAIXA
BCS-00189905,2026-04-12 15:27:47.521000+00:00,Grafite em lugares públicos,2,Não,Não,Não,BAIXA
BCS-00169491,2026-03-01 14:47:42.344135+00:00,Luz Queimada Poste,44,Sim,Não,Sim,URGENTE
BCS-00188993,2026-04-10 08:51:13.454000+00:00,Solicitação de Poda,4,Não,Não,Sim,BAIXA
BCS-00189803,2026-04-12 08:55:31.637000+00:00,Manutenção da Área Verde,2,Não,Não,Não,MEDIA
BCS-00189805,2026-04-12 09:06:20.142000+00:00,Manutenção da Área Verde,2,Sim,Sim,Não,ALTA
BCS-00190312,2026-04-13 13:06:14.037000+00:00,Solicitação de Plantio,1,Não,Não,Não,BAIXA
BCS-00190314,2026-04-13 13:07:19.043000+00:00,Solicitação de Plantio,1,Não,Não,Não,BAIXA
BCS-00190316,2026-04-13 13:08:11.963000+00:00,Solicitação de Plantio,1,Não,Não,Não,BAIXA
BCS-00190318,2026-04-13 13:04:45.809000+00:00,Solicitação de Poda,1,Não,Não,Sim,BAIXA
BCS-00187756,2026-04-07 18:17:05.545000+00:00,Solicitações Gerais para o Parque/Praça,7,Sim,Sim,Não,URGENTE
BCS-00189584,2026-04-11 09:36:46.531000+00:00,Problema com Animal Selvagem,3,Sim,Sim,Sim,URGENTE
BCS-00190244,2026-04-13 11:56:30.556000+00:00,Outros Problemas com Postes,1,Sim,Sim,Não,ALTA
BCS-00126311,2025-12-08 09:18:36.013000+00:00,Outros Problemas com Postes,127,Não,Sim,Sim,URGENTE
BCS-00117011,2025-11-13 17:18:56.259000+00:00,Outros Problemas com Postes,152,Não,Sim,Sim,URGENTE
BCS-00188611,2026-04-09 11:51:31.906000+00:00,Remoção de Árvore ou Tocos,5,Sim,Sim,Não,ALTA
BCS-00189322,2026-04-10 15:23:27.647000+00:00,Solicitação de Poda,4,Sim,Sim,Sim,URGENTE
BCS-00187619,2026-04-07 14:39:00.250904+00:00,Remoção de Árvore ou Tocos,7,Sim,Não,Não,ALTA
BCS-00188761,2026-04-09 14:50:29.626000+00:00,Solicitação de Poda,5,Não,Não,Sim,MEDIA
BCS-00190369,2026-04-13 13:43:33.404000+00:00,Lixo e Detritos,1,Não,Sim,Não,MEDIA
BCS-00189653,2026-04-11 12:35:45.240000+00:00,Outros Problemas com Postes,3,Sim,Sim,Não,URGENTE
BCS-00189495,2026-04-10 20:32:23.254000+00:00,Problema com Animal Doméstico,4,Sim,Sim,Sim,URGENTE
BCS-00189475,2026-04-10 19:38:47.091000+00:00,Problema com Animal Doméstico,4,Sim,Sim,Não,URGENTE
BCS-00189471,2026-04-10 19:21:09.228000+00:00,Problema com Animal Doméstico,4,Não,Não,Não,MEDIA
BCS-00178424,2026-03-18 21:44:39.719658+00:00,Luz Queimada Poste,27,Sim,Sim,Sim,URGENTE
BCS-00178488,2026-03-19 08:44:46.221000+00:00,Manutenção da Área Verde,26,Sim,Sim,Não,URGENTE
BCS-00189550,2026-04-11 00:40:13.005000+00:00,Poste caido,4,Sim,Não,Não,MEDIA
BCS-00189447,2026-04-10 17:57:45.207000+00:00,Problema com Animal Selvagem,4,Não,Sim,Sim,ALTA
BCS-00189433,2026-04-10 17:17:10.556000+00:00,Problema com Animal Doméstico,4,Não,Sim,Sim,MEDIA
BCS-00188938,2026-04-09 21:10:08.475291+00:00,Problema com Animal Doméstico,5,Não,Não,Não,MEDIA
BCS-00184747,2026-04-01 12:05:31.291369+00:00,Problema com Animal Doméstico,13,Sim,Não,Não,ALTA
BCS-00189304,2026-04-10 15:09:08.353000+00:00,Solicitação de Poda,4,Não,Sim,Sim,MEDIA
BCS-00186079,2026-04-03 15:22:39.956085+00:00,Equipamento Quebrado no Parque/Praça,11,Sim,Sim,Não,ALTA
BCS-00185302,2026-04-02 10:51:09.917000+00:00,Luz Queimada Poste,12,Sim,Não,Sim,URGENTE
BCS-00182655,2026-03-27 17:21:22.152000+00:00,Luz Queimada Poste,18,Sim,Sim,Não,URGENTE
BCS-00178586,2026-03-19 10:29:22.328000+00:00,Luz Queimada Poste,26,Não,Sim,Sim,URGENTE
BCS-00116229,2025-11-12 13:42:12.419000+00:00,Outros Problemas com Postes,153,Não,Sim,Sim,URGENTE
BCS-00189126,2026-04-10 11:46:24.434000+00:00,Problema com Animal Doméstico,4,Não,Não,Sim,BAIXA
BCS-00189151,2026-04-10 12:09:50.681000+00:00,Problema com Animal Doméstico,4,Não,Não,Não,BAIXA
BCS-00188275,2026-04-08 16:15:22.507000+00:00,Lixo e Detritos,6,Não,Não,Não,BAIXA
BCS-00190359,2026-04-13 13:37:03.552000+00:00,Solicitações Gerais para o Parque/Praça,1,Sim,Sim,Não,ALTA
BCS-00189257,2026-04-10 14:11:00.476000+00:00,Solicitação de Poda,4,Sim,Sim,Não,URGENTE
BCS-00190390,2026-04-13 14:03:37.459519+00:00,Luz Queimada Poste,1,Não,Sim,Não,MEDIA
BCS-00173985,2026-03-10 18:22:25.434807+00:00,Solicitação de Poda,35,Sim,Sim,Sim,URGENTE
BCS-00173435,2026-03-10 08:29:43.197941+00:00,Solicitação de Poda,35,Não,Não,Não,MEDIA
BCS-00174953,2026-03-12 11:54:52.931000+00:00,Luz Queimada Poste,33,Não,Sim,Não,MEDIA
BCS-00189381,2026-04-10 16:09:02.012000+00:00,Luz Queimada Poste,4,Sim,Sim,Sim,ALTA
BCS-00189114,2026-04-10 11:30:21.949449+00:00,Problema com Animal Doméstico,4,Não,Não,Sim,MEDIA
BCS-00189289,2026-04-10 14:57:08.268263+00:00,Solicitação de Poda,4,Não,Sim,Sim,MEDIA
BCS-00173712,2026-03-10 13:06:42.013581+00:00,Equipamento Quebrado no Parque/Praça,35,Sim,Não,Não,URGENTE
BCS-00173613,2026-03-10 11:26:39.030000+00:00,Problema com Animal Doméstico,35,Não,Sim,Sim,URGENTE
BCS-00173584,2026-03-10 11:02:29.362000+00:00,Problema com Animal Selvagem,35,Sim,Não,Sim,URGENTE
BCS-00173648,2026-03-10 12:05:48.339000+00:00,Problema com Animal Selvagem,35,Não,Não,Não,MEDIA
BCS-00170732,2026-03-04 09:25:48.345625+00:00,Luz Queimada Poste,41,Não,Sim,Não,ALTA
BCS-00162616,2026-02-20 19:23:38.086000+00:00,Luz Queimada Poste,53,Não,Não,Não,ALTA
BCS-00162573,2026-02-20 16:31:46.895000+00:00,Luz Queimada Poste,53,Sim,Sim,Sim,URGENTE
BCS-00173568,2026-03-10 10:45:09.297000+00:00,Árvore ou Galhos Caídos,35,Sim,Não,Não,ALTA
BCS-00171872,2026-03-06 06:24:57.154885+00:00,Luz Queimada Poste,39,Sim,Sim,Sim,URGENTE
BCS-00172520,2026-03-07 18:04:09.547780+00:00,Luz Queimada Poste,38,Não,Sim,Sim,URGENTE
BCS-00170571,2026-03-03 18:09:34.335797+00:00,Luz Queimada Poste,42,Sim,Sim,Não,URGENTE
BCS-00170038,2026-03-02 18:01:40.517976+00:00,Luz Queimada Poste,43,Sim,Sim,Sim,URGENTE
BCS-00167373,2026-02-25 19:01:09.745897+00:00,Luz Queimada Poste,48,Não,Sim,Sim,URGENTE
BCS-00167361,2026-02-25 18:36:48.708636+00:00,Luz Queimada Poste,48,Sim,Não,Sim,URGENTE
BCS-00170572,2026-03-03 18:12:34.991000+00:00,Luz Queimada Poste,42,Sim,Não,Sim,URGENTE
BCS-00172930,2026-03-09 10:56:07.801419+00:00,Poste caido,36,Sim,Sim,Sim,URGENTE
BCS-00170669,2026-03-04 08:19:58.870000+00:00,Outros Problemas com Postes,41,Não,Sim,Sim,URGENTE
BCS-00128856,2025-12-15 06:18:27.172246+00:00,Luz Queimada Poste,120,Não,Não,Sim,ALTA
BCS-00175893,2026-03-14 09:26:45.512000+00:00,Outros Problemas com Postes,31,Sim,Sim,Não,URGENTE
BCS-00174033,2026-03-10 20:58:36.894008+00:00,Luz Queimada Poste,35,Sim,Não,Não,URGENTE
BCS-00174747,2026-03-12 08:56:46.971354+00:00,Luz Queimada Poste,33,Não,Não,Sim,URGENTE
BCS-00125864,2025-12-05 19:17:51.263788+00:00,Luz Queimada Poste,130,Sim,Sim,Não,URGENTE
BCS-00172584,2026-03-08 08:28:16.327219+00:00,Problema com Animal Selvagem,37,Sim,Sim,Sim,URGENTE
BCS-00172791,2026-03-09 08:59:17.619059+00:00,Problema com Animal Doméstico,36,Sim,Não,Sim,URGENTE
BCS-00172523,2026-03-07 18:22:06.307133+00:00,Luz Queimada Poste,38,Não,Sim,Sim,URGENTE
BCS-00173419,2026-03-10 07:42:23.884000+00:00,Luz Queimada Poste,35,Não,Não,Sim,URGENTE
BCS-00172736,2026-03-08 19:21:03.620208+00:00,Luz Queimada Poste,37,Não,Não,Não,ALTA
BCS-00171815,2026-03-05 18:37:22.968188+00:00,Luz Queimada Poste,40,Não,Sim,Não,ALTA
BCS-00170057,2026-03-02 19:19:24.713139+00:00,Luz Queimada Poste,43,Sim,Não,Não,URGENTE
BCS-00172530,2026-03-07 18:55:24.911841+00:00,Solicitação de Plantio,38,Não,Não,Não,ALTA
BCS-00169537,2026-03-01 19:34:53.106249+00:00,Luz Queimada Poste,44,Sim,Sim,Não,URGENTE
BCS-00173380,2026-03-09 20:51:19.598856+00:00,Luz Queimada Poste,36,Não,Sim,Sim,URGENTE
BCS-00172450,2026-03-07 13:04:22.136587+00:00,Luz Queimada Poste,38,Não,Não,Sim,URGENTE
BCS-00171233,2026-03-04 21:39:43.706774+00:00,Luz Queimada Poste,41,Sim,Sim,Não,URGENTE
BCS-00168203,2026-02-26 17:43:48.885467+00:00,Luz Queimada Poste,47,Não,Sim,Sim,URGENTE
BCS-00173315,2026-03-09 18:03:03.803000+00:00,Problema com Animal Selvagem,36,Não,Sim,Sim,URGENTE
BCS-00173181,2026-03-09 14:46:27.681290+00:00,Poste caido,36,Não,Não,Não,ALTA
BCS-00173126,2026-03-09 13:34:05.559435+00:00,Árvore ou Galhos Caídos,36,Sim,Não,Não,URGENTE
BCS-00173149,2026-03-09 14:01:04.102000+00:00,Árvore ou Galhos Caídos,36,Não,Sim,Sim,URGENTE
BCS-00172956,2026-03-09 11:24:26.259000+00:00,Poste caido,36,Não,Sim,Sim,URGENTE
BCS-00173310,2026-03-09 17:58:23.998066+00:00,Árvore ou Galhos Caídos,36,Sim,Sim,Sim,URGENTE
BCS-00173307,2026-03-09 17:47:12.208000+00:00,Remoção de Árvore ou Tocos,36,Sim,Sim,Não,URGENTE
BCS-00173405,2026-03-10 02:11:21.808000+00:00,Problema com Animal Selvagem,36,Não,Sim,Sim,URGENTE
BCS-00173367,2026-03-09 20:24:45.122656+00:00,Luz Queimada Poste,36,Não,Não,Não,ALTA
BCS-00172455,2026-03-07 13:20:46.797000+00:00,Luz Queimada Poste,38,Sim,Não,Não,URGENTE
BCS-00173339,2026-03-09 19:11:27.250000+00:00,Problema com Animal Doméstico,36,Não,Sim,Sim,URGENTE
BCS-00173329,2026-03-09 18:40:19.342484+00:00,Problema com Animal Doméstico,36,Sim,Não,Não,URGENTE
BCS-00173320,2026-03-09 18:26:42.994887+00:00,Problema com Animal Doméstico,36,Não,Não,Sim,ALTA
BCS-00173297,2026-03-09 17:23:14.027423+00:00,Problema com Animal Doméstico,36,Sim,Sim,Sim,URGENTE
BCS-00173293,2026-03-09 17:14:12.089708+00:00,Problema com Animal Doméstico,36,Não,Sim,Não,ALTA
BCS-00173321,2026-03-09 18:24:29.705000+00:00,Problema com Animal Selvagem,36,Sim,Não,Sim,URGENTE
BCS-00173131,2026-03-09 13:38:55.336516+00:00,Problema com Animal Selvagem,36,Não,Sim,Não,URGENTE
BCS-00173151,2026-03-09 14:02:27.641000+00:00,Árvore ou Galhos Caídos,36,Não,Sim,Não,ALTA
BCS-00139105,2026-01-12 05:23:33.404798+00:00,Luz Queimada Poste,92,Não,Sim,Sim,URGENTE
BCS-00175303,2026-03-12 18:54:54.608297+00:00,Luz Queimada Poste,33,Sim,Sim,Sim,URGENTE
BCS-00175313,2026-03-12 19:23:18.293486+00:00,Luz Queimada Poste,33,Sim,Sim,Sim,URGENTE
BCS-00187294,2026-04-06 21:56:38.518000+00:00,Outros Problemas com Postes,8,Não,Sim,Sim,ALTA
BCS-00189980,2026-04-12 21:38:40.267000+00:00,Outros Problemas com Postes,2,Não,Sim,Não,MEDIA
BCS-00173184,2026-03-09 15:07:45.134000+00:00,Problema com Animal Doméstico,36,Não,Sim,Não,URGENTE
BCS-00173192,2026-03-09 15:41:47.309000+00:00,Problema com Animal Doméstico,36,Não,Sim,Sim,URGENTE
BCS-00172667,2026-03-08 14:41:48.803182+00:00,Problema com Animal Doméstico,37,Não,Sim,Não,ALTA
BCS-00172659,2026-03-08 14:16:40.358501+00:00,Problema com Animal Doméstico,37,Sim,Sim,Sim,URGENTE
BCS-00172642,2026-03-08 13:01:22.881509+00:00,Problema com Animal Doméstico,37,Sim,Não,Sim,URGENTE
BCS-00173022,2026-03-09 12:11:03.971370+00:00,Problema com Animal Doméstico,36,Sim,Não,Não,URGENTE
BCS-00173080,2026-03-09 12:52:15.494308+00:00,Árvore ou Galhos Caídos,36,Sim,Sim,Não,URGENTE
BCS-00170942,2026-03-04 13:03:29.900000+00:00,Remoção de Árvore ou Tocos,41,Sim,Não,Não,URGENTE
BCS-00174703,2026-03-11 23:08:57.676107+00:00,Solicitação de Poda,34,Não,Não,Sim,MEDIA
BCS-00173300,2026-03-09 17:21:38.758000+00:00,Remoção de Árvore ou Tocos,36,Sim,Não,Sim,URGENTE
BCS-00173422,2026-03-10 07:59:36.308961+00:00,Árvore ou Galhos Caídos,35,Não,Não,Sim,URGENTE
BCS-00169397,2026-03-01 05:28:10.788069+00:00,Luz Queimada Poste,44,Sim,Não,Não,URGENTE
BCS-00174607,2026-03-11 17:18:37.650979+00:00,Solicitação de Poda,34,Não,Não,Sim,ALTA
BCS-00174606,2026-03-11 17:16:49.191530+00:00,Solicitação de Poda,34,Não,Não,Sim,ALTA
BCS-00175324,2026-03-12 21:04:50.478673+00:00,Luz Queimada Poste,33,Sim,Sim,Sim,URGENTE
BCS-00171932,2026-03-06 09:49:42.987000+00:00,Luz Queimada Poste,39,Não,Sim,Não,ALTA
BCS-00189605,2026-04-11 10:44:09.271014+00:00,Solicitação de Poda,3,Não,Sim,Sim,MEDIA
BCS-00189635,2026-04-11 11:58:30.195426+00:00,Equipamento Quebrado no Parque/Praça,3,Não,Sim,Não,MEDIA
BCS-00186260,2026-04-03 21:54:11.185103+00:00,Luz Queimada Poste,11,Sim,Não,Sim,URGENTE
BCS-00186447,2026-04-04 21:27:07.358609+00:00,Luz Queimada Poste,10,Não,Sim,Sim,ALTA
BCS-00188937,2026-04-09 21:09:47.719800+00:00,Luz Queimada Poste,5,Não,Sim,Não,BAIXA
BCS-00189490,2026-04-10 20:24:50.190980+00:00,Luz Queimada Poste,4,Não,Sim,Não,MEDIA
BCS-00185104,2026-04-01 19:42:14.738252+00:00,Luz Queimada Poste,13,Não,Sim,Não,ALTA
BCS-00187293,2026-04-06 21:46:17.888211+00:00,Luz Queimada Poste,8,Não,Sim,Não,MEDIA
BCS-00187776,2026-04-07 19:52:39.345000+00:00,Outros Problemas com Postes,7,Não,Não,Não,BAIXA
BCS-00186224,2026-04-03 21:04:44.058000+00:00,Luz Queimada Poste,11,Não,Sim,Não,MEDIA
BCS-00190421,2026-04-13 14:52:37.515307+00:00,Árvore ou Galhos Caídos,1,Não,Não,Não,BAIXA
BCS-00190122,2026-04-13 10:10:10.257417+00:00,Árvore ou Galhos Caídos,1,Não,Sim,Sim,URGENTE
BCS-00187800,2026-04-07 22:18:20.194179+00:00,Luz Queimada Poste,7,Não,Não,Não,MEDIA
BCS-00189852,2026-04-12 12:47:56.864000+00:00,Equipamento Quebrado no Parque/Praça,2,Não,Não,Não,BAIXA
BCS-00189854,2026-04-12 12:51:10.496189+00:00,Equipamento Quebrado no Parque/Praça,2,Sim,Sim,Não,ALTA
BCS-00190313,2026-04-13 13:06:52.604189+00:00,Lixo e Detritos,1,Sim,Sim,Sim,ALTA
BCS-00190422,2026-04-13 15:02:05.772000+00:00,Luz Queimada Poste,1,Sim,Não,Sim,ALTA
BCS-00190278,2026-04-13 12:27:43.377000+00:00,Solicitação de Plantio,1,Não,Não,Não,BAIXA
BCS-00190424,2026-04-13 15:17:47.615164+00:00,Solicitação de Poda,1,Sim,Não,Não,ALTA
BCS-00190383,2026-04-13 13:59:12.659000+00:00,Solicitações Gerais para o Parque/Praça,1,Sim,Sim,Não,URGENTE
BCS-00189750,2026-04-11 17:25:59.043770+00:00,Remoção de Árvore ou Tocos,3,Não,Não,Sim,MEDIA
BCS-00190440,2026-04-13 15:46:44.154000+00:00,Luz Queimada Poste,1,Não,Não,Não,BAIXA
BCS-00190476,2026-04-13 16:20:04.531000+00:00,Poste caido,1,Não,Sim,Sim,URGENTE
BCS-00190492,2026-04-13 16:32:21.468525+00:00,Manutenção da Área Verde,1,Não,Não,Não,BAIXA
BCS-00189389,2026-04-10 16:22:19.472000+00:00,Problema com Animal Doméstico,4,Não,Não,Sim,BAIXA
BCS-00189700,2026-04-11 15:04:43.202000+00:00,Problema com Animal Doméstico,3,Não,Não,Não,BAIXA
BCS-00189722,2026-04-11 15:57:05.005000+00:00,Problema com Animal Selvagem,3,Sim,Sim,Sim,URGENTE
BCS-00189434,2026-04-10 17:20:02.620000+00:00,Problema com Animal Doméstico,4,Sim,Não,Não,ALTA
BCS-00189523,2026-04-10 21:42:25.824000+00:00,Problema com Animal Doméstico,4,Não,Não,Sim,BAIXA
BCS-00189551,2026-04-11 02:26:19.678000+00:00,Problema com Animal Doméstico,4,Sim,Sim,Sim,URGENTE
BCS-00189577,2026-04-11 09:11:01.233969+00:00,Problema com Animal Doméstico,3,Sim,Sim,Não,ALTA
BCS-00189579,2026-04-11 09:19:51.239000+00:00,Problema com Animal Selvagem,3,Não,Sim,Não,MEDIA
BCS-00189587,2026-04-11 09:42:30.588000+00:00,Problema com Animal Selvagem,3,Não,Não,Sim,BAIXA
BCS-00189612,2026-04-11 10:58:59.799599+00:00,Problema com Animal Selvagem,3,Sim,Não,Não,URGENTE
BCS-00189625,2026-04-11 11:26:37.211949+00:00,Problema com Animal Doméstico,3,Sim,Não,Sim,ALTA
BCS-00189627,2026-04-11 11:28:37.203000+00:00,Problema com Animal Selvagem,3,Não,Não,Não,BAIXA
BCS-00189638,2026-04-11 12:06:39.201113+00:00,Problema com Animal Selvagem,3,Sim,Não,Sim,URGENTE
BCS-00189649,2026-04-11 12:26:02.872000+00:00,Problema com Animal Doméstico,3,Não,Não,Não,BAIXA
BCS-00189659,2026-04-11 12:54:54.465000+00:00,Problema com Animal Doméstico,3,Sim,Sim,Sim,URGENTE
